cod_id;endereco_lote_mais_proximo;lat;lon;status
222494653;RUA ZECA DO ALFREDO 350, 350, JOAO RIBEIRO;-19.6044835;-46.9429405;pendente_geracao
222494686;AVENIDA PREFEITO ARACELY DE PAULA 1455, 1455, JOAO RIBEIRO;-19.6005075;-46.9430739;pendente_geracao
222494694;RUA RIO BRANCO 178, 178, CENTRO;-19.5912885;-46.9435637;pendente_geracao
222494709;RUA DONA ADELIA LELIS 95, 95, FERTIZA;-19.6065801;-46.944529;pendente_geracao
222494712;RUA SEBASTIAO SANTIAGO 207, 207, FERTIZA;-19.607704;-46.9433415;pendente_geracao
222494719;RUA LAZARO RIBEIRO DA SILVA 21, 21, SAO CRISTOVAO;-19.5989496;-46.9426263;pendente_geracao
222494723;RUA URBANO VILELA 481, 481, SAGRADA FAMILIA;-19.6018806;-46.936361;pendente_geracao
222494761;RUA MARIANO DE AVILA 10, 10, CENTRO;-19.5916212;-46.9370007;pendente_geracao
222494785;AVENIDA PREFEITO ARACELY DE PAULA 2920, 2920, SAGRADA FAMILIA;-19.6031622;-46.9373009;pendente_geracao
222494803;RUA TEOFILO DOS SANTOS 337, 337, SAO PEDRO;-19.5849871;-46.9390372;pendente_geracao
222494831;AVENIDA IMBIARA 1755, 1755, SILVERIA;-19.6093912;-46.9401684;pendente_geracao
222494834;AVENIDA SENADOR MONTANDON 950, 950, CENTRO;-19.6014841;-46.9396256;pendente_geracao
222494855;RUA LUIZ COLOMBO 901, 901, SAGRADA FAMILIA;-19.6047081;-46.9397024;pendente_geracao
222494879;RUA AUGUSTO LUIZ COELHO 220, 220, SAGRADA FAMILIA;-19.6019341;-46.9389447;pendente_geracao
222494886;RUA BELO HORIZONTE 674, 674, CENTRO;-19.5941121;-46.9338375;pendente_geracao
222494894;RUA CONEGO CASSIANO 29, 29, CENTRO;-19.5937626;-46.933576;pendente_geracao
222494897;RUA PRESIDENTE OLEGARIO MACIEL 774, 774, CENTRO;-19.5961589;-46.9341861;pendente_geracao
222494917;RUA PRESIDENTE OLEGARIO MACIEL 1555, 1555, SAO VICENTE;-19.602872;-46.9323599;pendente_geracao
222494944;RUA CONEGO CASSIANO 969, 969, CENTRO;-19.5954454;-46.9316517;pendente_geracao
222494946;RUA CONEGO CASSIANO 849, 849, CENTRO;-19.5944252;-46.9324402;pendente_geracao
222494964;RUA CALIMERIO GUIMARAES 903, 903, CENTRO;-19.59616;-46.9323941;pendente_geracao
222494993;RUA DORVALINO PEREIRA BORGES 222, 222, DOUTOR PEDRO PEZZUTI;-19.598919;-46.9311975;pendente_geracao
222495051;RUA JUCA TORMIM 490, 490, DOUTOR PEDRO PEZZUTI;-19.6010534;-46.9301077;pendente_geracao
222495069;RUA SALOMAO PEREIRA DE MESQUITA 8, 8, CENTRO;-19.5885564;-46.933876;pendente_geracao
222495113;AVENIDA DAMASO DRUMMOND 1395, 1395, CENTRO;-19.586795;-46.9338644;pendente_geracao
222495122;RUA DOM JOSE GASPAR 711, 711, CENTRO;-19.5958775;-46.9351548;pendente_geracao
222495149;AVENIDA SENADOR MONTANDON 409, 409, CENTRO;-19.5973732;-46.9363547;pendente_geracao
222495164;AVENIDA ARACELY DE PAULA 2470, 2470, CENTRO;-19.5989982;-46.9356021;pendente_geracao
222495330;RUA TERENCIO PEREIRA 2120, 2120, NOVO SANTO ANTONIO;-19.6077903;-46.9192929;pendente_geracao
222495469;RUA GUARANI 420, 420, SANTO ANTONIO;-19.6019516;-46.926363;pendente_geracao
222495475;PRACA PADRE ANACLETO 872, 872, SANTO ANTONIO;-19.604333;-46.9266773;pendente_geracao
222495484;RUA TUPI 276, 276, SANTO ANTONIO;-19.6006454;-46.9251846;pendente_geracao
222495517;RUA ANYSIO ROBERTO DA SILVA 200, 200, PRIMAVERAS;-19.6163949;-46.9255818;pendente_geracao
222495590;RUA SANTO ANTONIO 2470, 2470, ADHEMAR RODRIGUES VALLE;-19.612556;-46.9238774;pendente_geracao
222495642;RUA JUCA GONCALVES 770, 770, SANTO ANTONIO;-19.6029871;-46.9283579;pendente_geracao
222495739;AVENIDA WILSON BORGES 0, 0, SANTO ANTONIO;-19.6016085;-46.9297331;pendente_geracao
222495755;RUA CRISTINO DA SILVA CARDOSO 135, 135, DOUTOR PEDRO PEZZUTI;-19.6015871;-46.9300379;pendente_geracao
222495777;RUA ANTONIO TEIXEIRA VALLE 55, 55, PADRE ALAOR;-19.6056317;-46.931087;pendente_geracao
222495779;RUA ANTONIO TEIXEIRA VALLE 95, 95, PADRE ALAOR;-19.6055278;-46.9306759;pendente_geracao
222496661;RUA JOSE PEREIRA VALLE 260, 260, SANTO ANTONIO;-19.6120349;-46.921917;pendente_geracao
222496662;RUA CARMEM DE OLIVEIRA LARA 165, 165, SANTO ANTONIO;-19.6111683;-46.921859;pendente_geracao
222571821;RUA JOSE VELOSO DE PAIVA 140, 140, SANTO ANTONIO;-19.6108126;-46.9213401;pendente_geracao
222573859;RUA JOSE BORGES DE ARAUJO 315, 315, SANTA LUZIA;-19.5963907;-46.9453787;pendente_geracao
222733203;RUA ANTONIO LACERDA 195, 195, CENTRO;-19.5875812;-46.9338357;pendente_geracao
222733204;RUA ANTONIO LACERDA 195, 195, CENTRO;-19.5875535;-46.9338926;pendente_geracao
222733421;RUA CLAUDIO JOSE DE FARIA 465, 465, JOAO RIBEIRO;-19.6028282;-46.9456563;pendente_geracao
222733495;RUA JOAQUIM AUGUSTO DA MOTA 10, 10, PADRE ALAOR;-19.6101956;-46.928358;pendente_geracao
222733576;AVENIDA PREFEITO ARACELY DE PAULA 1070, 1070, JOAO RIBEIRO;-19.6026071;-46.9418695;pendente_geracao
222733609;RUA SAMUEL MAGALHAES 110, 110, CENTRO;-19.5983728;-46.9357947;pendente_geracao
222733901;RUA TIA NICA 193, 193, RICA;-19.5861148;-46.9374876;pendente_geracao
222885011;RUA JOSE SORAGGI 165, 165, VEREDAS DA CIDADE;-19.6052879;-46.918453;pendente_geracao
222886694;RUA ADELIA MARIA REZENDE 115, 115, ODILON JOSE CARNEIRO;-19.5969679;-46.9235967;pendente_geracao
222886699;RUA MARIA ABADIA BORGES 230, 230, JOSE FERREIRA GUIMARAES;-19.5997431;-46.9208655;pendente_geracao
222886700;AVENIDA DAMASO DRUMMOND 0, 0, VEREDAS DA CIDADE;-19.6027825;-46.9170602;pendente_geracao
222888544;AVENIDA PREFEITO ARACELY DE PAULA 3145, 3145, SANTA TEREZINHA;-19.6053259;-46.9385373;pendente_geracao
223045214;RUA CELIDONIO AFONSECA E SILVA 505, 505, JOAO RIBEIRO;-19.6046006;-46.9446481;pendente_geracao
223254756;AVENIDA PREFEITO ARACELY DE PAULA 1165, 1165, JOAO RIBEIRO;-19.6035257;-46.9412991;pendente_geracao
223255298;RUA AMARO PEREIRA GOMES 125, 125, ADHEMAR RODRIGUES VALLE;-19.6120808;-46.9252349;pendente_geracao
223255302;RUA AMARO PEREIRA GOMES 171, 171, ADHEMAR RODRIGUES VALLE;-19.612193;-46.9257224;pendente_geracao
223255425;RUA GERALDA DETONI 210, 210, SANTA LUZIA;-19.5971573;-46.9471702;pendente_geracao
223255451;RUA VEREADOR JOSE ROSINHA 25, 25, PRIMAVERAS;-19.6163731;-46.9309865;pendente_geracao
223255485;RUA DINICO RIBEIRO DA SILVA 90, 90, ESTANCIA;-19.610144;-46.9281096;pendente_geracao
223323828;RUA CELIDONIO AFONSECA E SILVA 505, 505, JOAO RIBEIRO;-19.6045458;-46.9447046;pendente_geracao
223386813;RUA PORTAL VEREDAS 10, 10, NOVO SANTO ANTONIO;-19.6078088;-46.9192454;pendente_geracao
223390142;AVENIDA JOAO PAULO II 155, 155, CENTRO;-19.5863641;-46.9453726;pendente_geracao
223390149;AVENIDA PREFEITO ARACELY DE PAULA 225, 225, FERTIZA;-19.6114156;-46.9451018;pendente_geracao
223390162;RUA ARAGUARI 9, 9, SANTA LUZIA;-19.5982224;-46.9455628;pendente_geracao
223390175;RUA MODESTO CRISTINO FILHO 0, 0, CENTRO;-19.5954401;-46.945577;pendente_geracao
223390188;PRACA AFONSO GUIMARAES 25, 25, SANTA LUZIA;-19.5980838;-46.9466858;pendente_geracao
223390192;RUA UBERABA 515, 515, CENTRO;-19.5926469;-46.9465918;pendente_geracao
223390302;AVENIDA VEREADOR JOAO SENA 530, 530, CENTRO;-19.5870306;-46.9421973;pendente_geracao
223390374;RUA CLAUDIO JOSE DE FARIA 196, 196, JOAO RIBEIRO;-19.6025165;-46.941897;pendente_geracao
223390377;RUA CAPITAO JOSE PORFIRIO 190, 190, CENTRO;-19.589264;-46.9411566;pendente_geracao
223390383;RUA COSTA SENNA 185, 185, CENTRO;-19.5916037;-46.9428145;pendente_geracao
223390387;PRACA DOUTOR HUGO LEVI 66, 66, CENTRO;-19.5956014;-46.941509;pendente_geracao
223390401;RUA PADRE LEAO 107, 107, CENTRO;-19.593195;-46.9426811;pendente_geracao
223390405;RUA DONA ADELIA LELIS 0, 0, FERTIZA;-19.6066333;-46.9446154;pendente_geracao
223390411;RUA IMBIACA 737, 737, CENTRO;-19.5853932;-46.9432642;pendente_geracao
223390423;RUA JOSE DETONI 173, 173, CENTRO;-19.5945821;-46.9447279;pendente_geracao
223390428;RUA JOSE BARBOSA DE CASTRO 92, 92, FERTIZA;-19.6066621;-46.9436339;pendente_geracao
223390431;RUA JOAO BATISTA FERNANDES 400, 400, JOAO RIBEIRO;-19.6015831;-46.9438493;pendente_geracao
223390434;RUA RIO BRANCO 37, 37, CENTRO;-19.5897897;-46.943498;pendente_geracao
223390435;RUA RIO BRANCO 37, 37, CENTRO;-19.5898175;-46.9434412;pendente_geracao
223390455;RUA CLAUDIO JOSE DE FARIA 395, 395, JOAO RIBEIRO;-19.6026683;-46.9437385;pendente_geracao
223390788;RUA JOSE RIBEIRO 215, 215, PADRE ALAOR;-19.6081245;-46.9294391;pendente_geracao
223390825;RUA OSWALDO DE PAIVA BORGES 55, 55, PADRE ALAOR;-19.6055556;-46.9305999;pendente_geracao
223390844;RUA JOSE VAZ DA SILVA 490, 490, SANTO ANTONIO;-19.6008533;-46.9293905;pendente_geracao
223390846;AVENIDA WILSON BORGES 485, 485, SANTO ANTONIO;-19.600895;-46.9297151;pendente_geracao
223390882;RUA MANOEL AMANCIO DA COSTA 70, 70, SANTO ANTONIO;-19.6053129;-46.9288146;pendente_geracao
223390888;RUA DIVINO ALVES FERREIRA 125, 125, SANTO ANTONIO;-19.6056662;-46.9295623;pendente_geracao
223390933;RUA ANTONIO PEREIRA DOS SANTOS 270, 270, ESTANCIA;-19.6095905;-46.9258153;pendente_geracao
223390976;RUA SANTO ANTONIO 532, 532, SANTO ANTONIO;-19.6016097;-46.9270833;pendente_geracao
223391009;RUA JOSE CARLOS PEDRO GRANDE 1125, 1125, ADHEMAR RODRIGUES VALLE;-19.6135875;-46.9254053;pendente_geracao
223391028;RUA BENEDITA MARGARIDA DA MOTA 15, 15, ADHEMAR RODRIGUES VALLE;-19.6144453;-46.9237473;pendente_geracao
223455472;AVENIDA JOAQUIM PORFIRIO BOTELHO 65, 65, ANDREA;-19.605939;-46.9243229;pendente_geracao
223455496;RUA CATAGUASES 92, 92, SANTO ANTONIO;-19.5976474;-46.9250917;pendente_geracao
223455515;RUA BERNARDO AROEIRA 23, 23, SAGRADA FAMILIA;-19.6030897;-46.9373191;pendente_geracao
223455553;RUA MARIANO DE AVILA 222, 222, CENTRO;-19.5930611;-46.9383332;pendente_geracao
223455588;RUA CLARIMUNDO BATISTA DA COSTA 125, 125, RICA;-19.5850981;-46.937952;pendente_geracao
223455609;RUA MARIANO DE AVILA 0, 0, CENTRO;-19.5943748;-46.9396548;pendente_geracao
223455619;RUA BOM JARDIM 98, 98, CENTRO;-19.5873871;-46.9401333;pendente_geracao
223455620;RUA BOM JARDIM 140, 140, CENTRO;-19.5869466;-46.9399375;pendente_geracao
223455638;RUA MARIO CAMPOS 6, 6, CENTRO;-19.5887105;-46.9380333;pendente_geracao
223455729;RUA BELO HORIZONTE 905, 905, CENTRO;-19.5955525;-46.9317768;pendente_geracao
223455742;RUA CONEGO CASSIANO 849, 849, CENTRO;-19.5945156;-46.9324412;pendente_geracao
223455770;RUA CONEGO CASSIANO 685, 685, CENTRO;-19.5935986;-46.933717;pendente_geracao
223455842;AVENIDA SENADOR MONTANDON 409, 409, CENTRO;-19.5973278;-46.9363732;pendente_geracao
223455860;RUA PRESIDENTE OLEGARIO MACIEL 544, 544, CENTRO;-19.5944221;-46.9361001;pendente_geracao
223455868;RUA DOUTOR FRANKLIN DE CASTRO 238, 238, CENTRO;-19.5915669;-46.9370096;pendente_geracao
223455917;AVENIDA SEBASTIAO AFONSECA E SILVA 0, 0, SANTA TEREZINHA;-19.6019837;-46.9343319;pendente_geracao
223455918;RUA PEPURURE 140, 140, CENTRO;-19.591153;-46.9351746;pendente_geracao
223455919;RUA TEREZINHA NATAL CONTATO 25, 25, CENTRO;-19.5911447;-46.9351078;pendente_geracao
223637493;RUA MARIA ABADIA BORGES 230, 230, JOSE FERREIRA GUIMARAES;-19.5996619;-46.920855;pendente_geracao
223694252;RUA ANA PAULA BALDUINO 300, 300, SANTO ANTONIO;-19.6130764;-46.9199753;pendente_geracao
223694254;RUA HERCULES AFONSO DE OLIVEIRA 175, 175, SANTO ANTONIO;-19.6126169;-46.9198649;pendente_geracao
223694257;RUA JOSE VELOSO DE PAIVA 140, 140, SANTO ANTONIO;-19.610839;-46.9214071;pendente_geracao
223694258;RUA DOUTOR ORLANDO PADOVANI 125, 125, SANTO ANTONIO;-19.6107021;-46.9198422;pendente_geracao
223976748;RUA ARAGUARI 115, 115, SANTA LUZIA;-19.5981026;-46.9466288;pendente_geracao
223976774;RUA GERALDA DETONI 545, 545, SANTA LUZIA;-19.5998276;-46.9466495;pendente_geracao
223976794;RUA DA CONSOLACAO 341, 341, CENTRO;-19.588016;-46.9454782;pendente_geracao
223976894;RUA MANOEL DOS SANTOS 316, 316, FERTIZA;-19.610351;-46.94079;pendente_geracao
223976897;AVENIDA IMBIARA 386, 386, CENTRO;-19.5972089;-46.9407085;pendente_geracao
223976919;AVENIDA VEREADOR JOAO SENA 296, 296, CENTRO;-19.5881755;-46.9407337;pendente_geracao
223976929;RUA DOUTOR BARACUHY 9, 9, CENTRO;-19.587877;-46.9416165;pendente_geracao
223976964;RUA DONATO PINHEIRO DOS SANTOS 316, 316, JOAO RIBEIRO;-19.6051878;-46.9429681;pendente_geracao
223976965;RUA ZECA DO ALFREDO 434, 434, JOAO RIBEIRO;-19.6051341;-46.9429197;pendente_geracao
223976985;RUA CARVALHO LOPES 403, 403, CENTRO;-19.5915316;-46.9428041;pendente_geracao
223977004;RUA IMBIACA 737, 737, CENTRO;-19.5853671;-46.9431685;pendente_geracao
223977006;RUA IMBIACA 629, 629, CENTRO;-19.5854541;-46.9418066;pendente_geracao
223977009;RUA WANTUIR BATISTA DA COSTA 301, 301, JOAO RIBEIRO;-19.6036245;-46.9430255;pendente_geracao
223977028;RUA RIO BRANCO 1575, 1575, SAO CRISTOVAO;-19.5990132;-46.9425984;pendente_geracao
223977036;RUA JOSE DETONI 163, 163, CENTRO;-19.5946189;-46.9446616;pendente_geracao
223977040;RUA IPIAO 169, 169, CENTRO;-19.5855251;-46.9435993;pendente_geracao
223977228;RUA TERENCIO PEREIRA 1774, 1774, SANTO ANTONIO;-19.6051843;-46.9205488;pendente_geracao
223977237;RUA CLARA MARIA DE JESUS 25, 25, VEREDAS DA CIDADE;-19.6069556;-46.9196261;pendente_geracao
223977372;AVENIDA CAPITAO BELARMINO DE PAULA MACHADO 275, 275, SANTO ANTONIO;-19.6008905;-46.9292957;pendente_geracao
223977379;RUA JOAQUIM AUGUSTO DA MOTA 10, 10, PADRE ALAOR;-19.6102495;-46.9283778;pendente_geracao
223977442;RUA FERREIRA BENFICA 14, 14, ESTANCIA;-19.6065953;-46.927991;pendente_geracao
223977463;RUA CONEGO CASSIANO 895, 895, CENTRO;-19.5948094;-46.9319968;pendente_geracao
223977475;RUA ENGENHEIRO PEDRO RIOS 120, 120, DOUTOR PEDRO PEZZUTI;-19.597024;-46.9301741;pendente_geracao
223977557;RUA GUARANI 145, 145, SANTO ANTONIO;-19.5999665;-46.9244711;pendente_geracao
223977601;RUA JOAO PEREIRA JUNIOR 35, 35, ANDREA;-19.6040795;-46.9250443;pendente_geracao
223977629;RUA SANTO ANTONIO 796, 796, SANTO ANTONIO;-19.6036376;-46.9266595;pendente_geracao
223977631;RUA AMARO PEREIRA GOMES 171, 171, ADHEMAR RODRIGUES VALLE;-19.6122468;-46.9257611;pendente_geracao
223977634;RUA JOSE CARLOS PEDRO GRANDE 1125, 1125, ADHEMAR RODRIGUES VALLE;-19.6135336;-46.925376;pendente_geracao
223977688;RUA ANTONIO PEREIRA DOS SANTOS 242, 242, ESTANCIA;-19.6090288;-46.9259611;pendente_geracao
223977693;RUA OSVALDO ALVARO DA SILVA 29, 29, ESTANCIA;-19.6061297;-46.925917;pendente_geracao
223977700;RUA AFONSO PENA 80, 80, PRIMAVERAS;-19.6163231;-46.9255427;pendente_geracao
223977767;RUA ALMEIDA CAMPOS 364, 364, CENTRO;-19.5951664;-46.9382822;pendente_geracao
223977784;RUA TIO ANIBAL 164, 164, SILVERIA;-19.6089574;-46.9385142;pendente_geracao
223977802;AVENIDA IMBIARA 1522, 1522, FERTIZA;-19.6068605;-46.9403096;pendente_geracao
223977816;AVENIDA IMBIARA 1493, 1493, SILVERIA;-19.6067379;-46.9399459;pendente_geracao
223977828;RUA MARIANO DE AVILA 0, 0, CENTRO;-19.5944383;-46.939627;pendente_geracao
223977846;RUA MARIO CAMPOS 6, 6, CENTRO;-19.5887024;-46.937938;pendente_geracao
223977880;RUA JUCA TORMIM 500, 500, DOUTOR PEDRO PEZZUTI;-19.6011264;-46.9300419;pendente_geracao
223977900;AVENIDA JOAO MOREIRA SALLES 690, 690, LEDA BARCELOS;-19.6139114;-46.9314337;pendente_geracao
223977969;RUA NOE MOREIRA 20, 20, LEDA BARCELOS;-19.6076541;-46.932865;pendente_geracao
223977989;RUA CAPITAO IZIDRO 906, 906, CENTRO;-19.5976169;-46.9338412;pendente_geracao
223977999;RUA DEZENOVE DE DEZEMBRO 65, 65, SANTA TEREZINHA;-19.6031681;-46.9325446;pendente_geracao
223978038;RUA SETE DE JANEIRO 70, 70, SAO VICENTE;-19.6021857;-46.9331809;pendente_geracao
223978041;RUA CAPITAO IZIDRO 714, 714, CENTRO;-19.5963172;-46.935427;pendente_geracao
223978079;RUA JOAO MAXIMINIANO 108, 108, CENTRO;-19.5995106;-46.9366662;pendente_geracao
223978098;AVENIDA SEBASTIAO AFONSECA E SILVA 0, 0, SANTA TEREZINHA;-19.6019752;-46.9342841;pendente_geracao
223978114;AVENIDA PREFEITO ARACELY DE PAULA 2705, 2705, SANTA TEREZINHA;-19.6012476;-46.9355813;pendente_geracao
223978120;RUA SALOMAO PEREIRA DE MESQUITA 113, 113, CENTRO;-19.5874711;-46.9348351;pendente_geracao
223979109;RUA SELDA DE CASTRO ALVES 486, 486, FERTIZA;-19.6099848;-46.9454278;pendente_geracao
224017827;AVENIDA VEREADOR JOAO SENA 95, 95, CENTRO;-19.587932;-46.9415409;pendente_geracao
224099634;RUA CLARA MARIA DE JESUS 25, 25, VEREDAS DA CIDADE;-19.6069653;-46.919569;pendente_geracao
224102697;RUA NOE MOREIRA 85, 85, LEDA BARCELOS;-19.6070878;-46.9326105;pendente_geracao
224102790;RUA SAO CRISTOVAO 535, 535, SANTA LUZIA;-19.5971217;-46.9471126;pendente_geracao
224102923;AVENIDA DAMASO DRUMMOND 1285, 1285, CENTRO;-19.5894617;-46.9336866;pendente_geracao
224103055;RUA VIRGILIO DE ABREU 502, 502, CENTRO;-19.5987834;-46.9354089;pendente_geracao
224103099;RUA TERENCIO PEREIRA 1698, 1698, SANTO ANTONIO;-19.6046029;-46.920866;pendente_geracao
224223348;RUA FAUSTO CESAR DE OLIVEIRA 170, 170, SANTO ANTONIO;-19.613536;-46.920076;pendente_geracao
224251420;RUA ADELIA MARIA REZENDE 115, 115, ODILON JOSE CARNEIRO;-19.5970313;-46.9235784;pendente_geracao
224292685;AVENIDA DIVINO ALVES FERREIRA 380, 380, PADRE ALAOR;-19.6079778;-46.9287987;pendente_geracao
224292688;RUA DIVINO ALVES FERREIRA 125, 125, SANTO ANTONIO;-19.6056565;-46.9296194;pendente_geracao
224292769;RUA VIRGILIO DE ABREU 511, 511, CENTRO;-19.5988745;-46.9353432;pendente_geracao
224314495;RUA TIA NICA 193, 193, RICA;-19.5861155;-46.9374209;pendente_geracao
224314592;RUA DOUTOR EDMAR CUNHA 223, 223, SANTA TEREZINHA;-19.6060681;-46.9367161;pendente_geracao
224318063;AVENIDA JOAO PAULO II 249, 249, CENTRO;-19.5886;-46.9466099;pendente_geracao
224318064;RUA IPIAO 120, 120, CENTRO;-19.5880885;-46.94546;pendente_geracao
224318065;RUA PAUL HARRIS 521, 521, JOAO RIBEIRO;-19.6005685;-46.9449618;pendente_geracao
224318067;RUA PAUL HARRIS 363, 363, JOAO RIBEIRO;-19.6005175;-46.943827;pendente_geracao
224318077;RUA CAMPOS ALTOS 289, 289, SANTA LUZIA;-19.5982864;-46.9454968;pendente_geracao
224318093;RUA UBERABA 145, 145, CENTRO;-19.5924547;-46.9434823;pendente_geracao
224318226;AVENIDA IMBIARA 1142, 1142, JOAO RIBEIRO;-19.6033923;-46.9402585;pendente_geracao
224318270;AVENIDA PREFEITO ARACELY DE PAULA 1514, 1514, CENTRO;-19.5982889;-46.941913;pendente_geracao
224318273;RUA HEITOR MONTANDON 113, 113, CENTRO;-19.5973696;-46.9417208;pendente_geracao
224318325;RUA IMBIACA 629, 629, CENTRO;-19.5854643;-46.941702;pendente_geracao
224318347;RUA RIO BRANCO 318, 318, CENTRO;-19.5925191;-46.9433687;pendente_geracao
224318352;RUA JOAQUIM TEODORO DA SILVA 303, 303, FERTIZA;-19.606573;-46.9435185;pendente_geracao
224318356;RUA JOAQUIM TEODORO DA SILVA 371, 371, FERTIZA;-19.6068054;-46.9445697;pendente_geracao
224318361;RUA ZECA DO ALFREDO 180, 180, JOAO RIBEIRO;-19.6026761;-46.9430141;pendente_geracao
224318371;RUA JOAO MAGALHAES 456, 456, JOAO RIBEIRO;-19.6045289;-46.9437608;pendente_geracao
224318386;RUA CLAUDIO JOSE DE FARIA 331, 331, JOAO RIBEIRO;-19.6026211;-46.9430897;pendente_geracao
224318391;RUA DO OURO 306, 306, SAO CRISTOVAO;-19.5985656;-46.9438988;pendente_geracao
224318536;RUA TENENTE WANDERLEY MONTANDOM 120, 120, JOSE FERREIRA GUIMARAES;-19.6028292;-46.9203112;pendente_geracao
224318537;RUA TERENCIO PEREIRA 1690, 1690, SANTO ANTONIO;-19.6046126;-46.9207993;pendente_geracao
224357334;RUA JOSE VAZ DA SILVA 560, 560, SANTO ANTONIO;-19.6015402;-46.9293605;pendente_geracao
224357353;RUA GUILHERME SCARPELINI 114, 114, SANTO ANTONIO;-19.6037013;-46.9283092;pendente_geracao
224357413;RUA CALIMERIO GUIMARAES 1645, 1645, DOUTOR PEDRO PEZZUTI;-19.6029958;-46.9317609;pendente_geracao
224357450;RUA ANTONIO DA CUNHA FILHO 23, 23, SANTO ANTONIO;-19.6057617;-46.928229;pendente_geracao
224357454;RUA MANOEL AMANCIO DA COSTA 70, 70, SANTO ANTONIO;-19.6052498;-46.9287947;pendente_geracao
224357459;RUA DINICO RIBEIRO DA SILVA 90, 90, ESTANCIA;-19.6101896;-46.928072;pendente_geracao
224357519;RUA GUARANI 0, 0, SANTO ANTONIO;-19.6017731;-46.9261702;pendente_geracao
224357563;RUA BENEDITA MARGARIDA DA MOTA 145, 145, ADHEMAR RODRIGUES VALLE;-19.6147561;-46.9250951;pendente_geracao
224357564;RUA BENEDITA MARGARIDA DA MOTA 145, 145, ADHEMAR RODRIGUES VALLE;-19.6147022;-46.9250659;pendente_geracao
224357567;AVENIDA CASSIANO DE PAULA NASCIMENTO 281, 281, SANTO ANTONIO;-19.6030652;-46.9252896;pendente_geracao
224357601;RUA TERENCIO PEREIRA 589, 589, SANTO ANTONIO;-19.5999834;-46.9245761;pendente_geracao
224357653;RUA SANTO ANTONIO 2550, 2550, ADHEMAR RODRIGUES VALLE;-19.6138942;-46.9237599;pendente_geracao
224357706;RUA JOHNNY NOLLI 15, 15, SAGRADA FAMILIA;-19.6011275;-46.9358372;pendente_geracao
224357721;AVENIDA ARACELY DE PAULA 2600, 2600, CENTRO;-19.6000908;-46.9356342;pendente_geracao
224357743;RUA PADRE ANCHIETA 323, 323, RICA;-19.5872686;-46.9368723;pendente_geracao
224357770;RUA IMBIACA 303, 303, CENTRO;-19.5869203;-46.9398609;pendente_geracao
224357784;AVENIDA IMBIARA 1625, 1625, SILVERIA;-19.6086264;-46.9398923;pendente_geracao
224357798;PRACA MARIA BITTAR DE REZENDE 200, 200, SAO PEDRO;-19.5860115;-46.9386968;pendente_geracao
224357831;RUA BELO HORIZONTE 932, 932, CENTRO;-19.5956338;-46.9317683;pendente_geracao
224357833;PRACA DOUTOR ALONSO DE AVILA 91, 91, DOUTOR PEDRO PEZZUTI;-19.5967552;-46.9308;pendente_geracao
224357865;AVENIDA JOAO MOREIRA SALLES 210, 210, LEDA BARCELOS;-19.6075145;-46.931567;pendente_geracao
224357874;AVENIDA JOAO MOREIRA SALLES 195, 195, PADRE ALAOR;-19.6084562;-46.9313494;pendente_geracao
224357960;RUA MARIA RITA DE JESUS 2, 2, DOUTOR PEDRO PEZZUTI;-19.603347;-46.9318699;pendente_geracao
224357962;AVENIDA JOAO MOREIRA SALLES 10, 10, SANTA TEREZINHA;-19.6032049;-46.9324878;pendente_geracao
224358014;RUA SETE DE JANEIRO 70, 70, SAO VICENTE;-19.6022133;-46.9331337;pendente_geracao
224358017;RUA VIRGILIO DE ABREU 79, 79, DOUTOR PEDRO PEZZUTI;-19.5962333;-46.9323092;pendente_geracao
224358038;AVENIDA ARACELY DE PAULA 2500, 2500, CENTRO;-19.5993869;-46.9355686;pendente_geracao
224358110;AVENIDA SENADOR MONTANDON 0, 0, CENTRO;-19.5955195;-46.9348456;pendente_geracao
224358115;RUA SALOMAO PEREIRA DE MESQUITA 102, 102, CENTRO;-19.58739;-46.9348151;pendente_geracao
224358117;RUA FRANCISCO PORFIRIO 2, 2, CENTRO;-19.5861471;-46.9353245;pendente_geracao
224359052;RUA JOSE PEREIRA VALLE 150, 150, SANTO ANTONIO;-19.6106811;-46.9218056;pendente_geracao
224391187;AVENIDA JOAO MOREIRA SALLES 690, 690, LEDA BARCELOS;-19.6138839;-46.9314715;pendente_geracao
224495808;RUA DOUTOR ORLANDO PADOVANI 125, 125, SANTO ANTONIO;-19.6106486;-46.9197748;pendente_geracao
350236506;AVENIDA JOAO PAULO II 155, 155, CENTRO;-19.5864314;-46.9453931;pendente_geracao
350236509;RUA MARECHAL DEODORO 375, 375, CENTRO;-19.5914293;-46.9468975;em_ESQUINA_para_revisao
350236521;RUA MARCELINA CARDOSO 230, 230, SANTA LUZIA;-19.5995828;-46.946085;pendente_geracao
350236523;RUA RIO BRANCO 178, 178, CENTRO;-19.5912662;-46.9434849;pendente_geracao
350236527;AVENIDA IMBIARA 416, 416, CENTRO;-19.5972649;-46.9406843;pendente_geracao
350236531;AVENIDA GETULIO VARGAS 319, 319, CENTRO;-19.5952197;-46.9383685;pendente_geracao
350236539;RUA MARIANO DE AVILA 308, 308, CENTRO;-19.593553;-46.9387957;pendente_geracao
350236540;RUA FRANCISCO VERCOSA 185, 185, SILVERIA;-19.6088132;-46.9390133;pendente_geracao
